timestamp,altitude,groundspeed,track,CAS,weight,fuelflow,TAS,vertical_rate
2011-07-23 16:26:50+00:00,15104.0,339.0,207.421875,270.75,61126.1086853027,0.21419632805719444,336.81211918386697,-2160.0
2011-07-23 16:26:55+00:00,14936.0,339.0,207.421875,271.25,61126.1086853027,0.2177242675781111,336.568811116021,-1920.0
2011-07-23 16:27:00+00:00,14790.0,338.0,207.333984375,271.375,61144.2523803711,0.21369233669705553,335.9846816534404,-1680.0
2011-07-23 16:27:05+00:00,14652.0,337.0,207.24609375,271.0,61126.1086853027,0.21520431077744442,334.84096760193745,-1680.0
2011-07-23 16:27:10+00:00,14514.0,336.0,207.24609375,270.25,61126.1086853027,0.21570830213758332,333.2503816821643,-1800.0
2011-07-23 16:27:15+00:00,14368.0,335.0,207.24609375,269.25,61126.1086853027,0.2116763712565,330.97841073541554,-1800.0
2011-07-23 16:27:20+00:00,14212.0,335.0,207.333984375,270.125,61126.1086853027,0.2116763712565,330.97841073541554,-1920.0
2011-07-23 16:27:25+00:00,14056.0,335.0,207.421875,270.25,61126.1086853027,0.21369233669705553,330.97841073541554,-1800.0
2011-07-23 16:27:30+00:00,13906.0,334.0,207.421875,270.375,61126.1086853027,0.2116763712565,330.3876788127568,-1800.0
2011-07-23 16:27:35+00:00,13760.0,333.0,207.421875,269.75,61126.1086853027,0.20764444037544444,328.92611707783044,-1800.0
2011-07-23 16:27:40+00:00,13612.0,333.0,207.333984375,269.0,61126.1086853027,0.2116763712565,327.3110152984436,-1920.0
2011-07-23 16:27:45+00:00,13452.0,333.0,207.333984375,269.5,61126.1086853027,0.20865242309569443,327.12446298768594,-1920.0
2011-07-23 16:27:50+00:00,13288.0,332.0,207.24609375,270.125,61107.9649902344,0.20966040581597223,327.06625103085406,-1920.0
2011-07-23 16:27:55+00:00,13132.0,332.0,207.24609375,270.0,61107.9649902344,0.20814843173555556,327.4724174311979,-1920.0
2011-07-23 16:28:00+00:00,12976.0,331.0,207.24609375,271.625,61107.9649902344,0.20764444037544444,328.04726140088394,-1920.0
2011-07-23 16:28:05+00:00,12788.0,332.0,207.24609375,274.125,61107.9649902344,0.20714044901530554,329.34446465920786,-2520.0
2011-07-23 16:28:10+00:00,12534.0,335.0,207.158203125,278.625,61107.9649902344,0.20865242309569443,333.37260354875696,-3000.0
2011-07-23 16:28:15+00:00,12296.0,337.0,207.158203125,281.625,61107.9649902344,0.21066838853625,334.71816568716423,-2520.0
2011-07-23 16:28:20+00:00,12122.0,336.0,207.158203125,282.125,61126.1086853027,0.20512448357475002,334.71816568716423,-1800.0
2011-07-23 16:28:25+00:00,11980.0,335.0,207.158203125,281.75,61107.9649902344,0.20663645765516667,334.2905397673642,-1680.0
2011-07-23 16:28:30+00:00,11858.0,333.0,207.24609375,280.5,61107.9649902344,0.20462049221463888,332.24410788049784,-1440.0
2011-07-23 16:28:35+00:00,11740.0,331.0,207.24609375,279.125,61107.9649902344,0.20613246629502777,330.07779303129104,-1440.0
2011-07-23 16:28:40+00:00,11620.0,329.0,207.24609375,277.75,61107.9649902344,0.20361250949436113,327.9073527836249,-1440.0
2011-07-23 16:28:45+00:00,11500.0,327.0,207.333984375,276.75,61098.8931427002,0.20310851813422223,326.1755198027428,-1440.0
2011-07-23 16:28:50+00:00,11376.0,325.0,207.333984375,275.375,61107.9649902344,0.2041165008545,323.99679620877714,-1440.0
2011-07-23 16:28:55+00:00,11252.0,324.0,207.333984375,274.0,61107.9649902344,0.20260452677408333,321.8239730545256,-1440.0
2011-07-23 16:29:00+00:00,11130.0,322.0,207.333984375,272.75,61107.9649902344,0.20109255269369444,319.8102185049545,-1560.0
2011-07-23 16:29:05+00:00,11004.0,320.0,207.333984375,271.5,61107.9649902344,0.19907658725313887,317.7832009864163,-1560.0
2011-07-23 16:29:10+00:00,10880.0,319.0,207.333984375,270.75,61107.9649902344,0.20109255269369444,316.5197236478623,-1440.0
2011-07-23 16:29:15+00:00,10760.0,317.0,207.333984375,270.375,61107.9649902344,0.19958057861327777,315.3579989870325,-1440.0
2011-07-23 16:29:20+00:00,10642.0,315.0,207.421875,269.125,61107.9649902344,0.36791369289822223,313.38240439538254,-1320.0
